"";"uf";"codUf";"codIbge";"nomeMun"
"3525";"PR";"41";"4118402";"PARANAVAI"
"3526";"PR";"41";"4118451";"PATO BRAGADO"
"3527";"PR";"41";"4118501";"PATO BRANCO"
"3528";"PR";"41";"4118600";"PAULA FREITAS"
"3529";"PR";"41";"4118709";"PAULO FRONTIN"
"3530";"PR";"41";"4118808";"PEABIRU"
"3531";"PR";"41";"4118857";"PEROBAL"
"3532";"PR";"41";"4118907";"PEROLA"
"3533";"PR";"41";"4119004";"PEROLA D OESTE"
"3534";"PR";"41";"4119004";"PEROLA D'OESTE"
"3535";"PR";"41";"4119004";"PEROLA DOESTE"
"3536";"PR";"41";"4119103";"PIEN"
"3537";"PR";"41";"4119152";"PINHAIS"
"3538";"PR";"41";"4119251";"PINHAL DE SAO BENTO"
"3539";"PR";"41";"4119202";"PINHALAO"
"3540";"PR";"41";"4119301";"PINHAO"
"3541";"PR";"41";"4119400";"PIRAI DO SUL"
"3542";"PR";"41";"4119509";"PIRAQUARA"
"3543";"PR";"41";"4119608";"PITANGA"
"3544";"PR";"41";"4119657";"PITANGUEIRAS"
"3545";"PR";"41";"4119707";"PLANALTINA DO PARANA"
"3546";"PR";"41";"4119806";"PLANALTO"
"3547";"PR";"41";"4119905";"PONTA GROSSA"
"3548";"PR";"41";"4119954";"PONTAL DO PARANA"
"3549";"PR";"41";"4120002";"PORECATU"
"3550";"PR";"41";"4120101";"PORTO AMAZONAS"
"3551";"PR";"41";"4120150";"PORTO BARREIRO"
"3552";"PR";"41";"4120200";"PORTO RICO"
"3553";"PR";"41";"4120309";"PORTO VITORIA"
"3554";"PR";"41";"4120333";"PRADO FERREIRA"
"3555";"PR";"41";"4120358";"PRANCHITA"
"3556";"PR";"41";"4120408";"PRESIDENTE CASTELO BRANCO"
"3557";"PR";"41";"4120507";"PRIMEIRO DE MAIO"
"3558";"PR";"41";"4120606";"PRUDENTOPOLIS"
"3559";"PR";"41";"4120655";"QUARTO CENTENARIO"
"3560";"PR";"41";"4120705";"QUATIGUA"
"3561";"PR";"41";"4120804";"QUATRO BARRAS"
"3562";"PR";"41";"4120853";"QUATRO PONTES"
"3563";"PR";"41";"4120903";"QUEDAS DO IGUACU"
"3564";"PR";"41";"4121000";"QUERENCIA DO NORTE"
"3565";"PR";"41";"4121109";"QUINTA DO SOL"
"3566";"PR";"41";"4121208";"QUITANDINHA"
"3567";"PR";"41";"4121257";"RAMILANDIA"
"3568";"PR";"41";"4121307";"RANCHO ALEGRE"
"3569";"PR";"41";"4121356";"RANCHO ALEGRE D OESTE"
"3570";"PR";"41";"4121356";"RANCHO ALEGRE D'OESTE"
"3571";"PR";"41";"4121356";"RANCHO ALEGRE DOESTE"
"3572";"PR";"41";"4121307";"RANCHO ALEGRE DOESTE"
"3573";"PR";"41";"4121406";"REALEZA"
"3574";"PR";"41";"4121505";"REBOUCAS"
"3575";"PR";"41";"4121604";"RENASCENCA"
"3576";"PR";"41";"4121703";"RESERVA"
"3577";"PR";"41";"4121752";"RESERVA DO IGUACU"
"3578";"PR";"41";"4121802";"RIBEIRAO CLARO"
"3579";"PR";"41";"4121901";"RIBEIRAO DO PINHAL"
"3580";"PR";"41";"4122008";"RIO AZUL"
"3581";"PR";"41";"4122107";"RIO BOM"
"3582";"PR";"41";"4122156";"RIO BONITO DO IGUACU"
"3583";"PR";"41";"4122172";"RIO BRANCO DO IVAI"
"3584";"PR";"41";"4122206";"RIO BRANCO DO SUL"
"3585";"PR";"41";"4122305";"RIO NEGRO"
"3586";"PR";"41";"4122404";"ROLANDIA"
"3587";"PR";"41";"4122503";"RONCADOR"
"3588";"PR";"41";"4122602";"RONDON"
"3589";"PR";"41";"4122651";"ROSARIO DO IVAI"
"3590";"PR";"41";"4122701";"SABAUDIA"
"3591";"PR";"41";"4122800";"SALGADO FILHO"
"3592";"PR";"41";"4122909";"SALTO DO ITARARE"
"3593";"PR";"41";"4123006";"SALTO DO LONTRA"
"3594";"PR";"41";"4123105";"SANTA AMELIA"
"3595";"PR";"41";"4123204";"SANTA CECILIA DO PAVAO"
"3596";"PR";"41";"4123303";"SANTA CRUZ DE MONTE CASTELO"
"3597";"PR";"41";"4123402";"SANTA FE"
"3598";"PR";"41";"4123501";"SANTA HELENA"
"3599";"PR";"41";"4123600";"SANTA INES"
"3600";"PR";"41";"4123709";"SANTA ISABEL DO IVAI"
"3601";"PR";"41";"4123808";"SANTA IZABEL DO OESTE"
"3602";"PR";"41";"4123824";"SANTA LUCIA"
"3603";"PR";"41";"4123857";"SANTA MARIA DO OESTE"
"3604";"PR";"41";"4123907";"SANTA MARIANA"
"3605";"PR";"41";"4123956";"SANTA MONICA"
"3606";"PR";"41";"4124020";"SANTA TEREZA DO OESTE"
"3607";"PR";"41";"4124053";"SANTA TEREZINHA DE ITAIPU"
"3608";"PR";"41";"4124004";"SANTANA DO ITARARE"
"3609";"PR";"41";"4124103";"SANTO ANTONIO DA PLATINA"
"3610";"PR";"41";"4124202";"SANTO ANTONIO DO CAIUA"
"3611";"PR";"41";"4124301";"SANTO ANTONIO DO PARAISO"
"3612";"PR";"41";"4124400";"SANTO ANTONIO DO SUDOESTE"
"3613";"PR";"41";"4124509";"SANTO INACIO"
"3614";"PR";"41";"4124608";"SAO CARLOS DO IVAI"
"3615";"PR";"41";"4124707";"SAO JERONIMO DA SERRA"
"3616";"PR";"41";"4124806";"SAO JOAO"
"3617";"PR";"41";"4124905";"SAO JOAO DO CAIUA"
"3618";"PR";"41";"4125001";"SAO JOAO DO IVAI"
"3619";"PR";"41";"4125100";"SAO JOAO DO TRIUNFO"
"3620";"PR";"41";"4125209";"SAO JORGE D OESTE"
"3621";"PR";"41";"4125209";"SAO JORGE D'OESTE"
"3622";"PR";"41";"4125308";"SAO JORGE DO IVAI"
"3623";"PR";"41";"4125357";"SAO JORGE DO PATROCINIO"
"3624";"PR";"41";"4125209";"SAO JORGE DOESTE"
"3625";"PR";"41";"4125407";"SAO JOSE DA BOA VISTA"
"3626";"PR";"41";"4125456";"SAO JOSE DAS PALMEIRAS"
"3627";"PR";"41";"4125506";"SAO JOSE DOS PINHAIS"
"3628";"PR";"41";"4125555";"SAO MANOEL DO PARANA"
"3629";"PR";"41";"4125605";"SAO MATEUS DO SUL"
"3630";"PR";"41";"4125704";"SAO MIGUEL DO IGUACU"
"3631";"PR";"41";"4125753";"SAO PEDRO DO IGUACU"
"3632";"PR";"41";"4125803";"SAO PEDRO DO IVAI"
"3633";"PR";"41";"4125902";"SAO PEDRO DO PARANA"
"3634";"PR";"41";"4126009";"SAO SEBASTIAO DA AMOREIRA"
"3635";"PR";"41";"4126108";"SAO TOME"
"3636";"PR";"41";"4126207";"SAPOPEMA"
"3637";"PR";"41";"4126256";"SARANDI"
"3638";"PR";"41";"4126272";"SAUDADE DO IGUACU"
"3639";"PR";"41";"4126306";"SENGES"
"3640";"PR";"41";"4126355";"SERRANOPOLIS DO IGUACU"
"3641";"PR";"41";"4126405";"SERTANEJA"
"3642";"PR";"41";"4126504";"SERTANOPOLIS"
"3643";"PR";"41";"4126603";"SIQUEIRA CAMPOS"
"3644";"PR";"41";"4126652";"SULINA"
"3645";"PR";"41";"4126678";"TAMARANA"
"3646";"PR";"41";"4126702";"TAMBOARA"
"3647";"PR";"41";"4126801";"TAPEJARA"
"3648";"PR";"41";"4126900";"TAPIRA"
"3649";"PR";"41";"4127007";"TEIXEIRA SOARES"
"3650";"PR";"41";"4127106";"TELEMACO BORBA"
"3651";"PR";"41";"4127205";"TERRA BOA"
"3652";"PR";"41";"4127304";"TERRA RICA"
"3653";"PR";"41";"4127403";"TERRA ROXA"
"3654";"PR";"41";"4127502";"TIBAGI"
"3655";"PR";"41";"4127601";"TIJUCAS DO SUL"
"3656";"PR";"41";"4127700";"TOLEDO"
"3657";"PR";"41";"4127809";"TOMAZINA"
"3658";"PR";"41";"4127858";"TRES BARRAS DO PARANA"
"3659";"PR";"41";"4127882";"TUNAS DO PARANA"
"3660";"PR";"41";"4127908";"TUNEIRAS DO OESTE"
"3661";"PR";"41";"4127957";"TUPASSI"
"3662";"PR";"41";"4127965";"TURVO"
"3663";"PR";"41";"4128005";"UBIRATA"
"3664";"PR";"41";"4128104";"UMUARAMA"
"3665";"PR";"41";"4128203";"UNIAO DA VITORIA"
"3666";"PR";"41";"4128302";"UNIFLOR"
"3667";"PR";"41";"4128401";"URAI"
"3668";"PR";"41";"4128534";"VENTANIA"
"3669";"PR";"41";"4128559";"VERA CRUZ DO OESTE"
"3670";"PR";"41";"4128609";"VERE"
"3671";"PR";"41";"4128625";"VILA ALTA"
"3672";"PR";"41";"4128658";"VIRMOND"
"3673";"PR";"41";"4128708";"VITORINO"
"3674";"PR";"41";"4128500";"WENCESLAU BRAZ"
"3675";"PR";"41";"4128807";"XAMBRE"
"3676";"RJ";"33";"3300100";"ANGRA DOS REIS"
"3677";"RJ";"33";"3300159";"APERIBE"
"3678";"RJ";"33";"3300209";"ARARUAMA"
"3679";"RJ";"33";"3300225";"AREAL"
"3680";"RJ";"33";"3300233";"ARMACAO DE BUZIOS"
"3681";"RJ";"33";"3300233";"ARMACAO DOS BUZIOS"
"3682";"RJ";"33";"3300258";"ARRAIAL DO CABO"
"3683";"RJ";"33";"3300308";"BARRA DO PIRAI"
"3684";"RJ";"33";"3300407";"BARRA MANSA"
"3685";"RJ";"33";"3300456";"BELFORD ROXO"
"3686";"RJ";"33";"3300506";"BOM JARDIM"
"3687";"RJ";"33";"3300605";"BOM JESUS DO ITABAPOANA"
"3688";"RJ";"33";"3300704";"CABO FRIO"
"3689";"RJ";"33";"3300803";"CACHOEIRAS DE MACACU"
"3690";"RJ";"33";"3300902";"CAMBUCI"
"3691";"RJ";"33";"3301009";"CAMPOS DOS GOYTACAZES"
"3692";"RJ";"33";"3301108";"CANTAGALO"
"3693";"RJ";"33";"3300936";"CARAPEBUS"
"3694";"RJ";"33";"3301157";"CARDOSO MOREIRA"
"3695";"RJ";"33";"3301207";"CARMO"
"3696";"RJ";"33";"3301306";"CASIMIRO DE ABREU"
"3697";"RJ";"33";"3300951";"COMENDADOR LEVY GASPARIAN"
"3698";"RJ";"33";"3301405";"CONCEICAO DE MACABU"
"3699";"RJ";"33";"3301504";"CORDEIRO"
"3700";"RJ";"33";"3301603";"DUAS BARRAS"
"3701";"RJ";"33";"3301702";"DUQUE DE CAXIAS"
"3702";"RJ";"33";"3301801";"ENGENHEIRO PAULO DE FRONTIN"
"3703";"RJ";"33";"3301850";"GUAPIMIRIM"
"3704";"RJ";"33";"3301876";"IGUABA GRANDE"
"3705";"RJ";"33";"3301900";"ITABORAI"
"3706";"RJ";"33";"3302007";"ITAGUAI"
"3707";"RJ";"33";"3302056";"ITALVA"
"3708";"RJ";"33";"3302106";"ITAOCARA"
"3709";"RJ";"33";"3302205";"ITAPERUNA"
"3710";"RJ";"33";"3302254";"ITATIAIA"
"3711";"RJ";"33";"3302270";"JAPERI"
"3712";"RJ";"33";"3302304";"LAJE DO MURIAE"
"3713";"RJ";"33";"3302403";"MACAE"
"3714";"RJ";"33";"3302452";"MACUCO"
"3715";"RJ";"33";"3302502";"MAGE"
"3716";"RJ";"33";"3302601";"MANGARATIBA"
"3717";"RJ";"33";"3302700";"MARICA"
"3718";"RJ";"33";"3302809";"MENDES"
"3719";"RJ";"33";"3302858";"MESQUITA"
"3720";"RJ";"33";"3302908";"MIGUEL PEREIRA"
"3721";"RJ";"33";"3303005";"MIRACEMA"
"3722";"RJ";"33";"3303104";"NATIVIDADE"
"3723";"RJ";"33";"3303203";"NILOPOLIS"
"3724";"RJ";"33";"3303302";"NITEROI"
"3725";"RJ";"33";"3303401";"NOVA FRIBURGO"
"3726";"RJ";"33";"3303500";"NOVA IGUACU"
"3727";"RJ";"33";"3303609";"PARACAMBI"
"3728";"RJ";"33";"3303708";"PARAIBA DO SUL"
"3729";"RJ";"33";"3303807";"PARATI"
"3730";"RJ";"33";"3303807";"PARATY"
"3731";"RJ";"33";"3303856";"PATY DO ALFERES"
"3732";"RJ";"33";"3303906";"PETROPOLIS"
"3733";"RJ";"33";"3303955";"PINHEIRAL"
"3734";"RJ";"33";"3304003";"PIRAI"
"3735";"RJ";"33";"3304102";"PORCIUNCULA"
"3736";"RJ";"33";"3304110";"PORTO REAL"
"3737";"RJ";"33";"3304128";"QUATIS"
"3738";"RJ";"33";"3304144";"QUEIMADOS"
"3739";"RJ";"33";"3304151";"QUISSAMA"
"3740";"RJ";"33";"3304201";"RESENDE"
"3741";"RJ";"33";"3304300";"RIO BONITO"
"3742";"RJ";"33";"3304409";"RIO CLARO"
"3743";"RJ";"33";"3304508";"RIO DAS FLORES"
"3744";"RJ";"33";"3304524";"RIO DAS OSTRAS"
"3745";"RJ";"33";"3304557";"RIO DE JANEIRO"
"3746";"RJ";"33";"3304607";"SANTA MARIA MADALENA"
"3747";"RJ";"33";"3304706";"SANTO ANTONIO DE PADUA"
"3748";"RJ";"33";"3304805";"SAO FIDELIS"
"3749";"RJ";"33";"3304755";"SAO FRANCISCO DE ITABAPOANA"
"3750";"RJ";"33";"3304904";"SAO GONCALO"
"3751";"RJ";"33";"3305000";"SAO JOAO DA BARRA"
"3752";"RJ";"33";"3305109";"SAO JOAO DE MERITI"
"3753";"RJ";"33";"3305133";"SAO JOSE DE UBA"
"3754";"RJ";"33";"3305158";"SAO JOSE DO VALE DO RIO PRETO"
"3755";"RJ";"33";"3305208";"SAO PEDRO DA ALDEIA"
"3756";"RJ";"33";"3305307";"SAO SEBASTIAO DO ALTO"
"3757";"RJ";"33";"3305406";"SAPUCAIA"
"3758";"RJ";"33";"3305505";"SAQUAREMA"
"3759";"RJ";"33";"3305554";"SEROPEDICA"
"3760";"RJ";"33";"3305604";"SILVA JARDIM"
"3761";"RJ";"33";"3305703";"SUMIDOURO"
"3762";"RJ";"33";"3305752";"TANGUA"
"3763";"RJ";"33";"3305802";"TERESOPOLIS"
"3764";"RJ";"33";"3305901";"TRAJANO DE MORAES"
"3765";"RJ";"33";"3305901";"TRAJANO DE MORAIS"
"3766";"RJ";"33";"3306008";"TRES RIOS"
"3767";"RJ";"33";"3306107";"VALENCA"
"3768";"RJ";"33";"3306156";"VARRE-SAI"
"3769";"RJ";"33";"3306206";"VASSOURAS"
"3770";"RJ";"33";"3306305";"VOLTA REDONDA"
"3771";"RN";"24";"2400109";"ACARI"
"3772";"RN";"24";"2400208";"ACU"
"3773";"RN";"24";"2400307";"AFONSO BEZERRA"
"3774";"RN";"24";"2400406";"AGUA NOVA"
"3775";"RN";"24";"2400505";"ALEXANDRIA"
"3776";"RN";"24";"2400604";"ALMINO AFONSO"
"3777";"RN";"24";"2400703";"ALTO DO RODRIGUES"
"3778";"RN";"24";"2400802";"ANGICOS"
"3779";"RN";"24";"2400901";"ANTONIO MARTINS"
"3780";"RN";"24";"2401008";"APODI"
"3781";"RN";"24";"2401107";"AREIA BRANCA"
"3782";"RN";"24";"2401206";"ARES"
"3783";"RN";"24";"2401305";"AUGUSTO SEVERO"
"3784";"RN";"24";"2401404";"BAIA FORMOSA"
"3785";"RN";"24";"2401453";"BARAUNA"
"3786";"RN";"24";"2401503";"BARCELONA"
"3787";"RN";"24";"2401602";"BENTO FERNANDES"
"3788";"RN";"24";"2401651";"BODO"
"3789";"RN";"24";"2401701";"BOM JESUS"
"3790";"RN";"24";"2401800";"BREJINHO"
"3791";"RN";"24";"2401859";"CAICARA DO NORTE"
"3792";"RN";"24";"2401909";"CAICARA DO RIO DO VENTO"
"3793";"RN";"24";"2402006";"CAICO"
"3794";"RN";"24";"2402105";"CAMPO REDONDO"
"3795";"RN";"24";"2402204";"CANGUARETAMA"
"3796";"RN";"24";"2402303";"CARAUBAS"
"3797";"RN";"24";"2402402";"CARNAUBA DOS DANTAS"
"3798";"RN";"24";"2402501";"CARNAUBAIS"
"3799";"RN";"24";"2402600";"CEARA-MIRIM"
"3800";"RN";"24";"2402709";"CERRO CORA"
"3801";"RN";"24";"2402808";"CORONEL EZEQUIEL"
"3802";"RN";"24";"2402907";"CORONEL JOAO PESSOA"
"3803";"RN";"24";"2403004";"CRUZETA"
"3804";"RN";"24";"2403103";"CURRAIS NOVOS"
"3805";"RN";"24";"2403202";"DOUTOR SEVERIANO"
"3806";"RN";"24";"2403301";"ENCANTO"
"3807";"RN";"24";"2403400";"EQUADOR"
"3808";"RN";"24";"2403509";"ESPIRITO SANTO"
"3809";"RN";"24";"2403608";"EXTREMOZ"
"3810";"RN";"24";"2403707";"FELIPE GUERRA"
"3811";"RN";"24";"2403756";"FERNANDO PEDROZA"
"3812";"RN";"24";"2403806";"FLORANIA"
"3813";"RN";"24";"2403905";"FRANCISCO DANTAS"
"3814";"RN";"24";"2404002";"FRUTUOSO GOMES"
"3815";"RN";"24";"2404101";"GALINHOS"
"3816";"RN";"24";"2404200";"GOIANINHA"
"3817";"RN";"24";"2404309";"GOVERNADOR DIX-SEPT ROSADO"
"3818";"RN";"24";"2404408";"GROSSOS"
"3819";"RN";"24";"2404507";"GUAMARE"
"3820";"RN";"24";"2404606";"IELMO MARINHO"
"3821";"RN";"24";"2404705";"IPANGUACU"
"3822";"RN";"24";"2404804";"IPUEIRA"
"3823";"RN";"24";"2404853";"ITAJA"
"3824";"RN";"24";"2404903";"ITAU"
"3825";"RN";"24";"2405009";"JACANA"
"3826";"RN";"24";"2405108";"JANDAIRA"
"3827";"RN";"24";"2405207";"JANDUIS"
"3828";"RN";"24";"2405306";"JANUARIO CICCO"
"3829";"RN";"24";"2405405";"JAPI"
"3830";"RN";"24";"2405504";"JARDIM DE ANGICOS"
"3831";"RN";"24";"2405603";"JARDIM DE PIRANHAS"
"3832";"RN";"24";"2405702";"JARDIM DO SERIDO"
"3833";"RN";"24";"2405801";"JOAO CAMARA"
"3834";"RN";"24";"2405900";"JOAO DIAS"
"3835";"RN";"24";"2406007";"JOSE DA PENHA"
"3836";"RN";"24";"2406106";"JUCURUTU"
"3837";"RN";"24";"2406155";"JUNDIA"
"3838";"RN";"24";"2406205";"LAGOA D ANTA"
"3839";"RN";"24";"2406205";"LAGOA D'ANTA"
"3840";"RN";"24";"2406205";"LAGOA DANTA"
"3841";"RN";"24";"2406304";"LAGOA DE PEDRAS"
"3842";"RN";"24";"2406403";"LAGOA DE VELHOS"
"3843";"RN";"24";"2406502";"LAGOA NOVA"
"3844";"RN";"24";"2406601";"LAGOA SALGADA"
"3845";"RN";"24";"2406700";"LAJES"
"3846";"RN";"24";"2406809";"LAJES PINTADAS"
"3847";"RN";"24";"2406908";"LUCRECIA"
"3848";"RN";"24";"2407005";"LUIS GOMES"
"3849";"RN";"24";"2407104";"MACAIBA"
"3850";"RN";"24";"2407203";"MACAU"
"3851";"RN";"24";"2407252";"MAJOR SALES"
"3852";"RN";"24";"2407302";"MARCELINO VIEIRA"
"3853";"RN";"24";"2407401";"MARTINS"
"3854";"RN";"24";"2407500";"MAXARANGUAPE"
"3855";"RN";"24";"2407609";"MESSIAS TARGINO"
"3856";"RN";"24";"2407708";"MONTANHAS"
"3857";"RN";"24";"2407807";"MONTE ALEGRE"
"3858";"RN";"24";"2407906";"MONTE DAS GAMELEIRAS"
"3859";"RN";"24";"2408003";"MOSSORO"
"3860";"RN";"24";"2408102";"NATAL"
"3861";"RN";"24";"2408201";"NISIA FLORESTA"
"3862";"RN";"24";"2408300";"NOVA CRUZ"
"3863";"RN";"24";"2408409";"OLHO-D AGUA DO BORGES"
"3864";"RN";"24";"2408409";"OLHO-D'AGUA DO BORGES"
"3865";"RN";"24";"2408409";"OLHO-DAGUA DO BORGES"
"3866";"RN";"24";"2408508";"OURO BRANCO"
"3867";"RN";"24";"2408607";"PARANA"
"3868";"RN";"24";"2408706";"PARAU"
"3869";"RN";"24";"2408805";"PARAZINHO"
"3870";"RN";"24";"2408904";"PARELHAS"
"3871";"RN";"24";"2403251";"PARNAMIRIM"
"3872";"RN";"24";"2409100";"PASSA E FICA"
"3873";"RN";"24";"2409209";"PASSAGEM"
"3874";"RN";"24";"2409308";"PATU"
"3875";"RN";"24";"2409407";"PAU DOS FERROS"
"3876";"RN";"24";"2409506";"PEDRA GRANDE"
"3877";"RN";"24";"2409605";"PEDRA PRETA"
"3878";"RN";"24";"2409704";"PEDRO AVELINO"
"3879";"RN";"24";"2409803";"PEDRO VELHO"
"3880";"RN";"24";"2409902";"PENDENCIAS"
"3881";"RN";"24";"2410009";"PILOES"
"3882";"RN";"24";"2410108";"POCO BRANCO"
"3883";"RN";"24";"2410207";"PORTALEGRE"
"3884";"RN";"24";"2410256";"PORTO DO MANGUE"
"3885";"RN";"24";"2410306";"PRESIDENTE JUSCELINO"
"3886";"RN";"24";"2410405";"PUREZA"
"3887";"RN";"24";"2410504";"RAFAEL FERNANDES"
"3888";"RN";"24";"2410603";"RAFAEL GODEIRO"
"3889";"RN";"24";"2410702";"RIACHO DA CRUZ"
"3890";"RN";"24";"2410801";"RIACHO DE SANTANA"
"3891";"RN";"24";"2410900";"RIACHUELO"
"3892";"RN";"24";"2408953";"RIO DO FOGO"
"3893";"RN";"24";"2411007";"RODOLFO FERNANDES"
"3894";"RN";"24";"2411106";"RUY BARBOSA"
"3895";"RN";"24";"2411205";"SANTA CRUZ"
"3896";"RN";"24";"2409332";"SANTA MARIA"
"3897";"RN";"24";"2411403";"SANTANA DO MATOS"
"3898";"RN";"24";"2411429";"SANTANA DO SERIDO"
"3899";"RN";"24";"2411502";"SANTO ANTONIO"
"3900";"RN";"24";"2411601";"SAO BENTO DO NORTE"
"3901";"RN";"24";"2411700";"SAO BENTO DO TRAIRI"
"3902";"RN";"24";"2411809";"SAO FERNANDO"
"3903";"RN";"24";"2411908";"SAO FRANCISCO DO OESTE"
"3904";"RN";"24";"2412005";"SAO GONCALO DO AMARANTE"
"3905";"RN";"24";"2412104";"SAO JOAO DO SABUGI"
"3906";"RN";"24";"2412203";"SAO JOSE DE MIPIBU"
"3907";"RN";"24";"2412302";"SAO JOSE DO CAMPESTRE"
"3908";"RN";"24";"2412401";"SAO JOSE DO SERIDO"
"3909";"RN";"24";"2412500";"SAO MIGUEL"
"3910";"RN";"24";"2412500";"SAO MIGUEL DE TOUROS"
"3911";"RN";"24";"2412559";"SAO MIGUEL DO GOSTOSO"
"3912";"RN";"24";"2412609";"SAO PAULO DO POTENGI"
"3913";"RN";"24";"2412708";"SAO PEDRO"
"3914";"RN";"24";"2412807";"SAO RAFAEL"
"3915";"RN";"24";"2412906";"SAO TOME"
"3916";"RN";"24";"2413003";"SAO VICENTE"
"3917";"RN";"24";"2413102";"SENADOR ELOI DE SOUZA"
"3918";"RN";"24";"2413201";"SENADOR GEORGINO AVELINO"
"3919";"RN";"24";"2410306";"SERRA CAIADA"
"3920";"RN";"24";"2413300";"SERRA DE SAO BENTO"
"3921";"RN";"24";"2413359";"SERRA DO MEL"
"3922";"RN";"24";"2413409";"SERRA NEGRA DO NORTE"
"3923";"RN";"24";"2413508";"SERRINHA"
"3924";"RN";"24";"2413557";"SERRINHA DOS PINTOS"
"3925";"RN";"24";"2413607";"SEVERIANO MELO"
"3926";"RN";"24";"2413706";"SITIO NOVO"
"3927";"RN";"24";"2413805";"TABOLEIRO GRANDE"
"3928";"RN";"24";"2413904";"TAIPU"
"3929";"RN";"24";"2414001";"TANGARA"
"3930";"RN";"24";"2414100";"TENENTE ANANIAS"
"3931";"RN";"24";"2414159";"TENENTE LAURENTINO CRUZ"
"3932";"RN";"24";"2411056";"TIBAU"
"3933";"RN";"24";"2414209";"TIBAU DO SUL"
"3934";"RN";"24";"2414308";"TIMBAUBA DOS BATISTAS"
"3935";"RN";"24";"2414407";"TOUROS"
"3936";"RN";"24";"2414456";"TRIUNFO POTIGUAR"
"3937";"RN";"24";"2414506";"UMARIZAL"
"3938";"RN";"24";"2414605";"UPANEMA"
"3939";"RN";"24";"2414704";"VARZEA"
"3940";"RN";"24";"2414753";"VENHA-VER"
"3941";"RN";"24";"2414803";"VERA CRUZ"
"3942";"RN";"24";"2414902";"VICOSA"
"3943";"RN";"24";"2415008";"VILA FLOR"
"3944";"RO";"11";"1100015";"ALTA FLORESTA D OESTE"
"3945";"RO";"11";"1100015";"ALTA FLORESTA D'OESTE"
"3946";"RO";"11";"1100015";"ALTA FLORESTA DOESTE"
"3947";"RO";"11";"1100379";"ALTO ALEGRE DO PARECIS"
"3948";"RO";"11";"1100379";"ALTO ALEGRE DOS PARECIS"
"3949";"RO";"11";"1100403";"ALTO PARAISO"
"3950";"RO";"11";"1100346";"ALVORADA D OESTE"
"3951";"RO";"11";"1100346";"ALVORADA D'OESTE"
"3952";"RO";"11";"1100346";"ALVORADA DOESTE"
"3953";"RO";"11";"1100023";"ARIQUEMES"
"3954";"RO";"11";"1100452";"BURITIS"
"3955";"RO";"11";"1100031";"CABIXI"
"3956";"RO";"11";"1100601";"CACAULANDIA"
"3957";"RO";"11";"1100049";"CACOAL"
"3958";"RO";"11";"1100700";"CAMPO NOVO DE RONDONIA"
"3959";"RO";"11";"1100809";"CANDEIAS DO JAMARI"
"3960";"RO";"11";"1100908";"CASTANHEIRAS"
"3961";"RO";"11";"1100056";"CEREJEIRAS"
"3962";"RO";"11";"1100924";"CHUPINGUAIA"
"3963";"RO";"11";"1100064";"COLORADO DO OESTE"
"3964";"RO";"11";"1100072";"CORUMBIARA"
"3965";"RO";"11";"1100080";"COSTA MARQUES"
"3966";"RO";"11";"1100940";"CUJUBIM"
"3967";"RO";"11";"1100098";"ESPIGAO D OESTE"
"3968";"RO";"11";"1100098";"ESPIGAO D'OESTE"
"3969";"RO";"11";"1100098";"ESPIGAO DOESTE"
"3970";"RO";"11";"1101005";"GOVERNADOR JORGE TEIXEIRA"
"3971";"RO";"11";"1100106";"GUAJARA-MIRIM"
"3972";"RO";"11";"1101104";"ITAPUA DO OESTE"
"3973";"RO";"41";"4128625";"JAMARI"
"3974";"RO";"11";"1100114";"JARU"
"3975";"RO";"11";"1100122";"JI-PARANA"
"3976";"RO";"11";"1100130";"MACHADINHO D OESTE"
"3977";"RO";"11";"1100130";"MACHADINHO D'OESTE"
"3978";"RO";"11";"1100130";"MACHADINHO DOESTE"
"3979";"RO";"11";"1101203";"MINISTRO ANDREAZZA"
"3980";"RO";"11";"1101302";"MIRANTE DA SERRA"
"3981";"RO";"11";"1101401";"MONTE NEGRO"
"3982";"RO";"11";"1100148";"NOVA BRASILANDIA D OESTE"
"3983";"RO";"11";"1100148";"NOVA BRASILANDIA D'OESTE"
"3984";"RO";"11";"1100148";"NOVA BRASILANDIA DOESTE"
"3985";"RO";"11";"1100338";"NOVA MAMORE"
"3986";"RO";"11";"1101435";"NOVA UNIAO"
"3987";"RO";"11";"1100502";"NOVO HORIZONTE DO OESTE"
"3988";"RO";"11";"1100155";"OURO PRETO DO OESTE"
"3989";"RO";"11";"1101450";"PARECIS"
"3990";"RO";"11";"1100189";"PIMENTA BUENO"
"3991";"RO";"11";"1101468";"PIMENTEIRAS DO OESTE"
"3992";"RO";"11";"1100205";"PORTO VELHO"
"3993";"RO";"11";"1100254";"PRESIDENTE MEDICI"
"3994";"RO";"11";"1101476";"PRIMAVERA DE RONDONIA"
"3995";"RO";"11";"1100262";"RIO CRESPO"
"3996";"RO";"11";"1100288";"ROLIM DE MOURA"
"3997";"RO";"11";"1100296";"SANTA LUZIA D OESTE"
"3998";"RO";"11";"1100296";"SANTA LUZIA D'OESTE"
"3999";"RO";"11";"1100296";"SANTA LUZIA DOESTE"
"4000";"RO";"11";"1101484";"SAO FELIPE D OESTE"
"4001";"RO";"11";"1101484";"SAO FELIPE D'OESTE"
"4002";"RO";"11";"1101484";"SAO FELIPE DOESTE"
"4003";"RO";"11";"1101492";"SAO FRANCISCO DO GUAPORE"
